Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
192076.0,1636.538,636.1576,384.4319,1.6548,0.796755,193357.0,494.5293,0.756939,0.993377,0.901222,0.777369,0.003312,0.0020015,0.604303,0.772221,BOMBAY
151910.0,1419.082,559.4309,345.7408,1.6181,0.78616,153862.0,439.7932,0.711732,0.987315,0.947942,0.786144,0.0036826,0.002276,0.618022,0.776172,BOMBAY
42169.0,756.945,287.0285,187.058,1.5344,0.758472,42630.0,231.7132,0.671382,0.989178,0.924853,0.807283,0.0068067,0.0044359,0.651706,0.798546,SIRA
50831.0,846.524,316.7364,204.3336,1.5501,0.76408,51143.0,254.4011,0.827404,0.993889,0.891373,0.803195,0.0062312,0.0040199,0.645122,0.798287,SIRA
29822.0,658.09,274.4476,138.3505,1.9837,0.863642,30101.0,194.8589,0.693302,0.990723,0.865307,0.710004,0.009203,0.0046393,0.504105,0.703417,DERMASON
30739.0,634.182,234.6207,166.8161,1.4065,0.703189,31048.0,197.8345,0.708823,0.990072,0.960452,0.84321,0.0076326,0.0054268,0.711003,0.834839,DERMASON
50937.0,835.28,329.8661,196.6107,1.6778,0.802961,51744.0,254.6668,,0.984406,0.917446,0.772031,0.0064759,0.0038599,0.596032,0.759992,SIRA
44689.0,773.064,301.7293,188.5778,1.6,0.780633,45278.0,238.5361,0.759352,0.986981,0.939674,0.790563,0.0067518,0.0042198,0.62499,0.780271,SIRA
88282.0,1131.142,451.5952,248.9056,1.8143,0.834393,88876.0,335.2679,0.799934,0.993323,0.86706,0.742408,0.0051154,0.0028194,0.55117,0.737451,CALI
38703.0,742.127,295.8413,166.5713,1.7761,0.826428,39091.0,221.988,0.806864,0.990095,0.883084,0.750362,0.0076438,0.0043038,0.563043,0.74293,SIRA
47315.0,789.559,307.8875,195.6677,1.5735,0.772087,47992.0,245.4458,0.731954,0.985897,0.953767,0.797193,0.0065072,0.0041354,0.635517,0.78595,SIRA
38124.0,710.129,276.8998,175.2997,1.5796,0.774086,38613.0,220.319,0.765557,0.987323,0.950012,0.795663,0.0072632,0.0045982,0.63308,0.785576,SIRA
33572.0,714.964,287.8365,148.5049,1.9382,0.856628,34120.0,206.749,0.741353,0.983941,0.825312,0.718286,0.0085737,0.0044235,0.515935,0.706751,DERMASON
63352.0,942.653,351.9444,229.1894,1.5356,0.758898,63967.0,284.0104,0.8293,0.99038,0.895911,0.806975,0.0055554,0.0036177,0.651209,0.799212,BARBUNYA
32684.0,683.883,268.8243,154.8022,1.7366,0.817556,33151.0,203.9965,0.723514,0.985908,0.878177,0.758847,0.0082249,0.0047363,0.575849,0.748154,DERMASON
32525.0,669.357,243.5298,170.0478,1.4321,0.715842,32913.0,203.4986,0.757536,0.988187,0.912236,0.835621,0.0074875,0.0052283,0.698263,0.82575,DERMASON
46821.0,839.568,344.2365,173.1778,1.9878,0.864241,47260.0,244.16,0.72001,0.990715,0.834714,0.70928,0.0073522,0.0036987,0.503078,0.702694,HOROZ
82964.0,1085.324,441.7413,239.1301,1.8473,0.840807,84031.0,325.0133,0.850682,0.987305,0.885081,0.735755,0.0053245,0.0028823,0.541335,0.726414,CALI
32097.0,665.379,242.7535,168.3484,1.442,0.720461,32602.0,202.1563,0.756909,0.984508,0.911037,0.832764,0.0075631,0.005245,0.693496,0.819863,DERMASON
33151.0,659.035,259.2739,162.797,1.5926,0.778298,33682.0,205.4483,0.78192,0.984244,0.959153,0.792399,0.007821,0.0049108,0.627896,0.779914,DERMASON
40816.0,762.464,305.3249,170.2082,1.7938,0.8302,41306.0,227.9667,0.765274,0.98814,0.882275,0.746636,0.0074805,0.0041701,0.557466,0.737782,SIRA
30505.0,640.582,235.2382,165.111,1.4247,0.712287,30735.0,197.0797,0.736888,0.992536,0.934187,0.837788,0.0077114,0.0054126,0.701889,0.831535,DERMASON
36716.0,707.063,281.4069,166.1253,1.6939,0.807156,37061.0,216.2147,0.809236,0.990712,0.922899,0.768335,0.0076643,0.0045245,0.590338,0.761198,DERMASON
31586.0,656.553,250.9476,160.2586,1.5659,0.769527,32089.0,200.5406,0.762235,0.984335,0.920798,0.799133,0.0079449,0.0050737,0.638614,0.786614,DERMASON
39268.0,726.457,292.4114,170.9839,1.7102,0.811223,39620.0,223.6015,0.779889,0.991128,0.935038,0.764681,0.0074465,0.0043543,0.584737,0.757897,SIRA
46653.0,871.053,365.5949,162.4762,2.2501,0.89582,47238.0,243.7221,0.751809,0.987623,0.772682,0.666645,0.0078365,0.0034827,0.444416,0.658394,HOROZ
36530.0,697.668,263.9924,176.1856,1.4984,0.744709,36717.0,215.6656,0.707259,0.994918,0.943114,0.816939,0.0072267,0.004823,0.667389,0.812787,DERMASON
82301.0,1074.441,424.4351,246.8912,1.7191,0.813408,83186.0,323.7117,0.780201,0.989367,0.895884,0.762688,0.0051571,0.0029998,0.581694,0.754578,CALI
45011.0,774.101,310.8651,184.355,1.6862,0.805174,45537.0,239.3941,0.697256,0.98844,0.943911,0.77009,0.0069065,0.0040958,0.593039,0.761188,SEKER
66684.0,922.778,337.8718,251.2912,1.3445,0.668461,67291.0,291.3832,0.648901,0.990978,0.984089,0.862408,0.0050668,0.0037684,0.743747,0.854627,BARBUNYA
35262.0,697.271,269.279,166.7282,1.6151,0.785261,35790.0,211.8877,0.7665,0.985222,0.911398,0.78687,0.0076366,0.0047283,0.619165,0.775242,DERMASON
73271.0,1011.103,402.9562,231.5179,1.7405,0.81847,74108.0,305.4367,0.703892,0.98871,0.900641,0.75799,0.0054995,0.0031597,0.574549,0.749432,CALI
31939.0,669.435,261.7901,155.3395,1.6853,0.804927,32307.0,201.659,0.766526,0.988611,0.895607,0.770308,0.0081965,0.0048636,0.593374,0.761535,DERMASON
23298.0,580.268,233.1859,127.2101,1.8331,0.838091,23401.0,172.2312,0.84469,0.995579,0.869493,0.738601,0.010009,0.0054602,0.545531,0.735335,DERMASON
31529.0,661.984,244.7521,164.0201,1.4922,0.742228,31801.0,200.3603,0.687549,0.991456,0.904124,0.818625,0.0077627,0.0052022,0.670148,0.811631,DERMASON
44650.0,765.97,291.6332,194.9388,1.496,0.743768,45131.0,238.4337,0.810996,0.989359,0.956339,0.817581,0.0065315,0.0043659,0.668438,0.808881,SIRA
32097.0,643.085,243.5318,167.8104,1.4512,0.724695,32447.0,202.1563,0.733615,0.989201,0.975298,0.830102,0.0075874,0.0052282,0.68907,0.821138,SIRA
32397.0,670.346,265.9172,155.1189,1.7143,0.812231,32838.0,203.098,0.810604,0.98656,0.905968,0.763764,0.0082082,0.0047881,0.583335,0.753499,SIRA
51720.0,915.338,383.8953,171.5377,2.238,0.894617,52261.0,256.6174,0.827609,0.989653,0.775727,0.668457,0.0074225,0.0033166,0.446835,0.661541,HOROZ
74718.0,1015.186,420.9864,225.9798,1.8629,0.843718,75549.0,308.4387,0.848224,0.989012,0.911058,0.732657,0.0056343,0.0030244,0.536787,0.724607,CALI
51619.0,884.649,364.7058,180.2103,2.0238,0.869391,52694.0,256.3664,0.712275,0.979611,0.828857,0.70294,0.0070653,0.0034911,0.494125,0.688609,HOROZ
34671.0,703.413,257.7941,171.238,1.5055,0.747517,35092.0,210.1051,0.726367,0.987988,0.880547,0.815011,0.0074355,0.004939,0.664243,0.805222,DERMASON
38613.0,770.874,315.4177,155.8695,2.0236,0.869366,39309.0,221.7296,0.796094,0.982302,0.816545,0.702971,0.0081686,0.0040367,0.494169,0.69053,DERMASON
40066.0,762.696,317.3513,160.7475,1.9742,0.862223,40496.0,225.8615,0.801251,0.989385,0.865529,0.711708,0.0079207,0.0040121,0.506529,0.704154,HOROZ
44558.0,795.9,321.6089,176.4055,1.8231,0.836144,44901.0,238.1881,0.731182,0.992379,0.883941,0.740614,0.0072177,0.003959,0.548509,0.73497,SIRA
73981.0,1033.41,417.802,225.4558,1.8531,0.841906,75083.0,306.9135,0.832783,0.985321,0.870535,0.734591,0.0056474,0.0030475,0.539623,0.723808,CALI
30374.0,624.832,239.2381,161.6513,1.48,0.737184,30624.0,196.6549,0.860342,0.991846,0.97765,0.822005,0.0078765,0.0053221,0.675692,0.815303,DERMASON
35700.0,696.553,272.7004,166.682,1.6361,0.791455,35971.0,213.2,0.738074,0.992456,0.924626,0.781811,0.0076387,0.004669,0.611228,0.775913,DERMASON
55035.0,879.668,343.4266,204.0397,1.6831,0.80437,55646.0,264.7124,0.756838,0.989011,0.89374,0.770798,0.0062402,0.0037075,0.594129,0.762328,SIRA
73347.0,989.862,363.4735,256.9321,1.4147,0.707334,74354.0,305.5945,0.722713,0.986451,0.940679,0.840761,0.0049555,0.003503,0.70688,0.82937,BARBUNYA
26646.0,593.273,215.576,157.3759,1.3698,0.68342,26928.0,184.1914,0.732001,0.989534,0.951326,0.854415,0.0080904,0.0059062,0.730025,0.845473,DERMASON
48443.0,882.011,376.3115,163.904,2.2959,0.900163,49071.0,248.3525,0.694118,0.987197,0.782509,0.659965,0.0077682,0.0033835,0.435554,0.651516,HOROZ
30460.0,647.222,253.0095,153.2873,1.6506,0.795574,30789.0,196.9344,0.717304,0.989327,0.91377,0.778367,0.0083062,0.0050324,0.605856,0.77006,DERMASON
36157.0,700.995,263.9957,174.3834,1.5139,0.750778,36629.0,214.5611,0.765621,0.987115,0.92464,0.812745,0.0073014,0.004823,0.660554,0.802272,DERMASON
153234.0,1446.21,561.6289,347.3896,1.6167,0.785754,155889.0,441.7058,0.775782,0.982971,0.920668,0.786473,0.0036652,0.002267,0.618539,0.77308,BOMBAY
33005.0,673.976,264.3545,158.9658,1.663,0.798997,33543.0,204.9959,0.707926,0.983948,0.913063,0.775458,0.0080095,0.0048164,0.601336,0.763011,DERMASON
39256.0,747.789,299.5427,166.8614,1.7952,0.830476,40016.0,223.5668,0.746677,0.981011,0.882179,0.74636,0.0076305,0.0042506,0.557054,0.732188,SIRA
32094.0,652.855,254.6476,160.4694,1.5869,0.776463,32343.0,202.1464,0.723399,0.992288,0.946234,0.793828,0.0079345,0.005,0.630163,0.787706,DERMASON
39131.0,700.536,245.0634,203.3066,1.2054,0.558346,39730.0,223.2107,0.734415,0.984909,1.002002,0.910828,0.0062627,0.0051956,0.829608,0.897083,SEKER
141082.0,1387.557,529.4942,339.2513,1.5608,0.767784,142496.0,423.8296,0.784666,0.990079,0.920832,0.800443,0.0037531,0.0024046,0.640708,0.792501,BOMBAY
73294.0,1028.741,398.6107,234.1168,1.7026,0.809346,74133.0,305.4856,0.753303,0.988687,0.870301,0.766376,0.0054385,0.0031942,0.587332,0.757706,CALI
80074.0,1060.694,415.9753,245.0951,1.6972,0.807983,81332.0,319.3016,0.755788,0.984537,0.894378,0.767597,0.0051949,0.0030609,0.589206,0.755728,CALI
38003.0,697.538,251.5983,192.3204,1.3082,0.644749,38533.0,219.9716,0.718719,0.986265,0.981514,0.874297,0.0066204,0.0050606,0.764395,0.862289,SEKER
72123.0,995.488,369.516,248.5135,1.4869,0.740063,73147.0,303.0341,0.779607,0.986003,0.914556,0.820084,0.0051234,0.0034457,0.672538,0.808605,BARBUNYA
58028.0,889.75,342.6043,215.6526,1.5887,0.77704,58754.0,271.8152,0.68858,0.987638,0.92111,0.79338,0.0059041,0.0037164,0.629451,0.783572,BARBUNYA
75685.0,1010.153,390.9113,246.5125,1.5858,0.7761,76612.0,310.4264,0.767822,0.987889,0.932057,0.79411,0.005165,0.0032571,0.63061,0.784492,BARBUNYA
59356.0,909.475,364.2919,207.4565,1.756,0.822006,59415.0,274.9086,0.717756,0.999017,0.901767,0.754638,0.0061374,0.0034951,0.569479,0.753896,CALI
31478.0,660.514,257.22,155.8138,1.6508,0.795647,31710.0,200.196,0.812011,0.992658,0.906663,0.778306,0.0081715,0.00495,0.605761,0.772592,DERMASON
49647.0,837.125,317.4896,199.0993,1.5946,0.778935,50354.0,251.4199,0.743532,0.98596,0.890264,0.7919,0.006395,0.0040103,0.627105,0.780781,SIRA
73948.0,1022.225,394.1653,238.8666,1.6501,0.79546,74907.0,306.8435,0.828916,0.987188,0.889285,0.778464,0.0053303,0.0032302,0.606006,0.76849,CALI
50554.0,821.771,323.0858,199.227,1.6217,0.787247,51183.0,253.7073,0.751019,0.987718,0.940728,0.785263,0.0063909,0.0039409,0.616638,0.775618,SIRA
65031.0,1020.243,430.0559,192.5325,2.2337,0.894188,65650.0,287.7494,0.861536,0.990564,0.785093,0.669098,0.0066131,0.0029606,0.447692,0.662784,HOROZ
50299.0,881.591,370.6671,172.7756,2.1454,0.884721,50885.0,253.0657,0.650466,0.988479,0.813264,0.68273,0.0073693,0.003435,0.466121,0.674865,HOROZ
36679.0,709.373,267.5481,174.5525,1.5328,0.757862,37143.0,216.1046,0.77706,0.987502,0.915964,0.807722,0.0072943,0.0047589,0.652415,0.797627,SEKER
65185.0,907.454,337.4998,245.9158,1.3724,0.684897,66162.0,288.0912,0.77736,0.985239,0.994741,0.853604,0.0051775,0.0037726,0.72864,0.841004,BARBUNYA
74582.0,1015.854,409.4503,231.9236,1.7655,0.824112,75436.0,308.1577,0.693982,0.98868,0.908203,0.752613,0.0054899,0.0031096,0.566427,0.744094,CALI
69034.0,994.967,390.0624,225.3398,1.731,0.816248,69748.0,296.4736,0.777012,0.989763,0.876303,0.760067,0.0056503,0.0032642,0.577702,0.752286,BARBUNYA
36805.0,712.309,282.7166,165.7555,1.7056,0.810097,37200.0,216.4759,0.709662,0.989378,0.911553,0.765699,0.0076814,0.0045036,0.586296,0.757566,DERMASON
36363.0,686.933,227.3948,203.6043,1.1168,0.445307,36956.0,215.171,0.78329,0.983953,0.968363,0.946244,0.0062535,0.0055992,0.895378,0.93106,SEKER
33464.0,698.853,272.022,156.6334,1.7367,0.817583,33847.0,206.4164,0.784841,0.988692,0.861025,0.758822,0.0081288,0.0046806,0.575811,0.750242,DERMASON
57985.0,979.495,410.1729,179.9932,2.2788,0.898574,58382.0,271.7137,0.823674,0.993188,0.759484,0.662437,0.0070738,0.0031042,0.438823,0.657925,HOROZ
61079.0,939.857,382.6269,203.2496,1.8825,0.847249,62339.0,278.8705,0.793757,0.979793,0.868923,0.728831,0.0062644,0.0033276,0.531195,0.714104,HOROZ
56205.0,937.531,391.8098,182.645,2.1452,0.884702,56813.0,267.5109,0.781722,0.989299,0.803547,0.682757,0.0069711,0.0032496,0.466157,0.675451,HOROZ
36696.0,704.909,264.8066,176.4415,1.5008,0.745681,37251.0,216.1548,0.679432,0.985111,0.928033,0.816274,0.0072162,0.0048082,0.666303,0.80412,DERMASON
80411.0,1004.341,380.7836,268.8734,1.4162,0.708107,80849.0,319.9728,0.729014,0.994588,1.001759,0.840301,0.0047355,0.0033437,0.706105,0.835753,BARBUNYA
29958.0,611.021,212.0098,179.9143,1.1784,0.529013,30247.0,195.3039,0.786538,0.990442,1.008344,0.921202,0.0070769,0.0060056,0.848614,0.912398,SEKER
32262.0,653.852,248.3758,165.3858,1.5018,0.746069,32734.0,202.6767,0.782633,0.985602,0.948307,0.816008,0.0076986,0.0051263,0.665869,0.804259,DERMASON
39348.0,716.432,253.3992,197.7076,1.2817,0.625503,39815.0,223.828,0.756414,0.988254,0.963337,0.883302,0.00644,0.0050246,0.780222,0.872927,SEKER
38232.0,700.077,265.7679,183.16,1.451,0.724597,38707.0,220.631,0.729915,0.987715,0.980261,0.830164,0.0069515,0.0047908,0.689173,0.819966,SEKER
95255.0,1169.79,490.161,247.4345,1.981,0.863235,96516.0,348.2567,0.610977,0.986937,0.874748,0.710495,0.0051458,0.0025976,0.504802,0.701213,CALI
46341.0,776.025,296.5416,198.9731,1.4904,0.741477,46915.0,242.907,0.725185,0.987775,0.967003,0.819133,0.0063991,0.0042936,0.670979,0.809119,SEKER
37027.0,706.643,267.5419,176.2132,1.5183,0.75246,37239.0,217.1277,0.735298,0.99431,0.931816,0.811565,0.0072256,0.004759,0.658638,0.806947,DERMASON
59476.0,892.004,337.5802,224.3253,1.5049,0.74728,59839.0,275.1868,0.769476,0.993941,0.939337,0.815175,0.0056759,0.0037717,0.66451,0.810236,BARBUNYA
39623.0,696.833,270.0332,186.8253,1.4454,0.722031,40203.0,224.6086,0.784456,0.985573,1.025406,0.831781,0.0068151,0.0047151,0.69186,0.819781,SEKER
26472.0,607.852,244.2858,137.9743,1.7705,0.825223,26665.0,183.5897,0.87,0.992761,0.900328,0.751536,0.0092281,0.0052121,0.564807,0.746096,DERMASON
35094.0,721.906,294.6578,151.6427,1.9431,0.857406,35320.0,211.3828,0.722039,0.993585,0.846209,0.717384,0.0083963,0.0043211,0.51464,0.712782,DERMASON
30827.0,665.679,256.0941,153.2643,1.6709,0.801146,31380.0,198.1163,0.795007,0.982364,0.874198,0.773608,0.0083075,0.0049718,0.598469,0.759964,DERMASON
65935.0,931.254,341.043,246.1589,1.3855,0.69212,67023.0,289.7426,0.697053,0.98377,0.955407,0.849578,0.0051724,0.0037334,0.721783,0.835789,BARBUNYA
36333.0,686.614,251.7227,183.777,1.3697,0.683365,36920.0,215.0833,0.826088,0.984099,0.968473,0.854445,0.0069282,0.0050581,0.730077,0.840859,SEKER
35949.0,711.224,283.4894,161.4603,1.7558,0.821959,36534.0,213.9446,0.836702,0.984009,0.893078,0.754683,0.0078858,0.0044913,0.569546,0.742615,SIRA
72025.0,954.591,322.4623,284.3907,1.1339,0.471372,73268.0,302.8288,0.756316,0.983042,0.993252,0.939114,0.0044771,0.0039485,0.881935,0.923188,BARBUNYA
51139.0,867.234,371.366,175.3328,2.1181,0.881529,51949.0,255.1718,0.798537,0.984423,0.854461,0.687117,0.0072618,0.0034285,0.472129,0.676413,HOROZ
41942.0,729.185,275.3488,193.9431,1.4197,0.709849,42349.0,231.0887,0.799497,0.99039,0.991247,0.839258,0.006565,0.0046241,0.704354,0.831193,SIRA
47639.0,799.93,309.5995,195.9165,1.5803,0.77431,48382.0,246.2837,0.797921,0.984638,0.935551,0.795491,0.0064989,0.0041125,0.632806,0.783271,SIRA
36300.0,678.734,248.7839,185.7766,1.3392,0.665117,36530.0,214.9842,0.842107,0.993697,0.990178,0.86414,0.0068536,0.0051179,0.746739,0.858693,DERMASON
85822.0,1111.958,433.9576,251.8043,1.7234,0.814438,86536.0,330.5638,0.816618,0.991754,0.872235,0.761742,0.0050565,0.002934,0.580251,0.75546,CALI
31422.0,647.902,239.8121,166.8269,1.4375,0.718374,31617.0,200.0178,0.792972,0.993806,0.94063,0.834061,0.0076321,0.0053093,0.695657,0.828894,DERMASON
74069.0,1008.074,383.0104,246.2286,1.5555,0.765969,75035.0,307.0963,0.736745,0.987132,0.915933,0.801796,0.005171,0.0033243,0.642877,0.791479,BARBUNYA
78713.0,1096.662,436.7752,229.4551,1.9035,0.850893,79996.0,316.5759,0.855469,0.983965,0.82245,0.724803,0.005549,0.0029151,0.525339,0.71318,CALI
39628.0,723.353,285.5345,176.7088,1.6158,0.785493,39813.0,224.6251,0.790343,0.995353,0.951734,0.786683,0.0072053,0.0044591,0.61887,0.783028,SEKER
48395.0,867.195,367.1708,167.8188,2.1879,0.889436,49059.0,248.2301,0.855681,0.98646,0.808677,0.676062,0.007587,0.0034677,0.457059,0.666908,HOROZ
158548.0,1441.124,519.9384,388.2555,1.3392,0.665123,160660.0,449.2983,0.832592,0.986854,0.959326,0.864138,0.0032794,0.0024488,0.746734,0.852777,BOMBAY
41565.0,737.074,274.0614,193.1041,1.4192,0.709603,42182.0,230.0487,0.759774,0.98537,0.961429,0.839406,0.0065935,0.0046458,0.704602,0.827125,SIRA
74908.0,998.773,386.0835,247.0326,1.5629,0.768506,75832.0,308.8288,0.684232,0.987803,0.943629,0.799902,0.0051541,0.0032978,0.639842,0.790145,BARBUNYA
82495.0,1094.894,423.2018,248.1922,1.7051,0.809976,83692.0,324.0917,0.722334,0.985689,0.864752,0.765809,0.0051301,0.0030086,0.586463,0.754849,CALI
43856.0,804.12,315.0893,177.2181,1.778,0.82684,44162.0,236.3039,0.851154,0.993073,0.852315,0.749958,0.0071846,0.0040409,0.562438,0.744764,SIRA
40682.0,740.004,282.714,183.2163,1.5431,0.761587,41450.0,227.5913,0.691496,0.981479,0.933561,0.805023,0.0069494,0.0045036,0.648062,0.790113,SIRA
44228.0,791.585,315.5216,178.4747,1.7679,0.824646,44701.0,237.3028,0.724469,0.989425,0.886973,0.752097,0.007134,0.0040353,0.56565,0.744143,SIRA
69033.0,952.14,326.4184,269.2716,1.2122,0.565238,69743.0,296.4713,0.727382,0.98981,0.956894,0.908255,0.0047285,0.0039006,0.824928,0.899,BARBUNYA
64801.0,958.643,382.8122,215.5302,1.7761,0.826445,65284.0,287.2414,0.708136,0.992607,0.886094,0.750345,0.0059075,0.003326,0.563018,0.744798,CALI
71120.0,976.048,376.998,240.1956,1.5695,0.770759,72000.0,300.9207,0.87,0.987784,0.938127,0.798202,0.0053008,0.0033773,0.637127,0.788452,BARBUNYA
27255.0,630.291,257.0167,135.0211,1.9035,0.850893,27631.0,186.2865,0.788308,0.98641,0.862144,0.724803,0.0094299,0.0049539,0.52534,0.714953,DERMASON
36731.0,721.388,277.8262,168.3321,1.6505,0.795548,37237.0,216.2569,0.744309,0.986407,0.886956,0.778389,0.0075639,0.0045829,0.60589,0.767809,DERMASON
35733.0,688.605,269.3795,168.8937,1.595,0.779041,36073.0,213.2991,0.761653,0.990572,0.946971,0.791816,0.0075387,0.0047266,0.626973,0.784351,DERMASON
52825.0,897.465,376.0023,178.8798,2.102,0.879585,53473.0,259.3438,0.741786,0.987886,0.824169,0.68974,0.0071178,0.0033863,0.475741,0.681384,HOROZ
57311.0,952.714,409.0778,178.3793,2.2933,0.899921,57986.0,270.1315,0.800307,0.988356,0.79346,0.660343,0.0071378,0.0031125,0.436052,0.652654,HOROZ
29969.0,634.724,232.8045,163.9046,1.4204,0.710157,30356.0,195.34,0.750614,0.987264,0.934786,0.839073,0.0077682,0.0054691,0.704044,0.828387,DERMASON
75796.0,1012.606,395.2008,244.196,1.6184,0.786254,76172.0,310.6548,0.812173,0.995062,0.928913,0.786068,0.005214,0.0032218,0.617904,0.782187,BARBUNYA
42383.0,752.75,296.189,182.1934,1.6257,0.788429,43023.0,232.3008,0.759125,0.985114,0.939939,0.784299,0.0069884,0.0042987,0.615126,0.772624,SEKER
39795.0,742.085,289.9947,174.7224,1.6597,0.798117,40207.0,225.0968,0.702504,0.989761,0.908096,0.77621,0.0072872,0.0043906,0.602502,0.768262,SIRA
33313.0,678.931,251.0508,168.9493,1.486,0.739671,33748.0,205.9487,0.742642,0.9871,0.908168,0.820347,0.0075362,0.0050716,0.672969,0.809764,DERMASON
27684.0,613.902,234.0234,150.6169,1.5538,0.765364,28130.0,187.7442,0.711954,0.984136,0.92307,0.802245,0.0084535,0.0054406,0.643598,0.789519,DERMASON
48452.0,820.97,317.6116,194.2341,1.6352,0.791209,49175.0,248.3767,0.719003,0.985307,0.903372,0.782014,0.0065552,0.0040088,0.611546,0.770524,SIRA
41197.0,749.585,286.191,183.284,1.5615,0.76802,41818.0,229.0289,0.820435,0.985161,0.921381,0.800266,0.0069468,0.0044489,0.640425,0.788391,SIRA
71362.0,974.482,376.8586,241.1021,1.5631,0.768568,71669.0,301.4322,0.793467,0.995721,0.944346,0.799855,0.0052809,0.0033786,0.639768,0.796432,CALI
34055.0,704.761,270.3546,160.3843,1.6857,0.805028,34564.0,208.2321,0.681363,0.985284,0.86161,0.770219,0.0079387,0.0047095,0.593237,0.758884,DERMASON
66977.0,933.707,333.9982,255.323,1.3081,0.64469,67580.0,292.023,0.842888,0.99108,0.965413,0.874325,0.0049868,0.0038121,0.764444,0.866526,BARBUNYA
43620.0,771.019,300.7871,184.6449,1.629,0.789405,44268.0,235.6667,0.758151,0.985369,0.922075,0.7835,0.0068956,0.004233,0.613872,0.772036,SIRA
188427.0,1592.302,575.6067,416.8001,1.381,0.689689,191055.0,489.8091,0.831772,0.986247,0.933905,0.850944,0.0030548,0.002212,0.724106,0.839241,BOMBAY
54265.0,917.64,393.5071,175.5809,2.2412,0.894936,55111.0,262.8542,0.73555,0.984645,0.809812,0.667978,0.0072516,0.0032356,0.446195,0.657722,HOROZ
36486.0,697.673,261.3121,177.7767,1.4699,0.732912,36924.0,215.5347,0.745592,0.988134,0.941956,0.824817,0.007162,0.0048725,0.680323,0.81503,DERMASON
52055.0,908.331,385.5661,171.9008,2.243,0.895113,52773.0,257.4473,0.792623,0.986412,0.792845,0.667712,0.0074068,0.0033023,0.44584,0.658639,HOROZ
59490.0,902.788,328.0323,230.9064,1.4206,0.710286,60223.0,275.2176,0.732465,0.987827,0.917235,0.838996,0.0055141,0.0038814,0.703914,0.828783,BARBUNYA
39488.0,746.284,278.9913,180.2134,1.5481,0.763383,40057.0,224.2275,0.671109,0.985789,0.890981,0.803708,0.0070652,0.0045637,0.645946,0.792286,SIRA
48009.0,878.397,365.7701,167.1188,2.1887,0.88952,48543.0,247.2389,0.686644,0.988992,0.781901,0.675941,0.0076188,0.003481,0.456896,0.6685,HOROZ
69435.0,1004.604,396.1603,223.1604,1.7752,0.826247,70167.0,297.3336,0.715819,0.98956,0.864566,0.750539,0.0057055,0.003214,0.563308,0.742703,CALI
64637.0,937.83,384.1079,214.2592,1.7927,0.829969,65300.0,286.8774,0.667115,0.989848,0.923516,0.746867,0.0059425,0.0033148,0.55781,0.739285,CALI
76021.0,974.451,343.0457,282.1587,1.2158,0.56875,77241.0,311.1162,,0.984203,1.006062,0.906924,0.0045125,0.0037116,0.822511,0.892597,BARBUNYA
31897.0,620.066,217.4299,186.7867,1.1641,0.511864,32267.0,201.5267,0.701897,0.988549,1.042532,0.926858,0.0068165,0.0058559,0.859066,0.916245,SEKER
32789.0,662.532,249.3099,167.4563,1.4888,0.740842,33269.0,204.3245,0.778036,0.985569,0.938701,0.81956,0.0076034,0.0051071,0.671679,0.807733,DERMASON
26322.0,609.565,238.0776,140.7698,1.6913,0.806469,26691.0,183.0686,0.734489,0.986162,0.890201,0.768945,0.0090448,0.005348,0.591277,0.758305,DERMASON
33555.0,647.012,236.1218,180.9384,1.305,0.642492,33968.0,206.6966,0.719992,0.987853,1.007262,0.875381,0.0070369,0.0053923,0.766293,0.864748,SEKER
34450.0,677.756,259.8538,168.8002,1.5394,0.760279,34981.0,209.4358,0.790559,0.984836,0.942443,0.805976,0.0075429,0.0048998,0.649597,0.793754,DERMASON
89097.0,1098.753,405.9322,279.4586,1.4526,0.725296,90134.0,336.8104,0.749898,0.988495,0.927408,0.829721,0.0045561,0.0031366,0.688437,0.820175,BARBUNYA
69080.0,947.251,362.9767,242.3169,1.4979,0.744536,70050.0,296.5727,0.782191,0.986155,0.967458,0.817057,0.0052544,0.0035078,0.667582,0.805745,CALI
43994.0,753.191,249.8999,224.1504,1.1149,0.44211,44470.0,236.6752,0.668619,0.989297,0.97453,0.94708,0.0056803,0.005095,0.896961,0.936943,SEKER
63056.0,912.158,338.7679,236.9925,1.4294,0.714562,64277.0,283.3469,0.706326,0.981011,0.952349,0.836404,0.0053725,0.0037584,0.699572,0.820521,BARBUNYA
57102.0,980.992,396.8692,183.1955,2.1664,0.887087,58135.0,269.638,0.724481,0.982238,0.745642,0.679413,0.0069502,0.0032082,0.461602,0.667345,HOROZ
53826.0,909.817,364.0864,188.2338,1.9342,0.855984,54286.0,261.7888,0.748368,0.991527,0.817135,0.719029,0.0067641,0.0034971,0.517003,0.712937,CALI
42464.0,781.531,302.2546,178.878,1.6897,0.806076,42928.0,232.5225,0.695627,0.989184,0.873649,0.769293,0.0071179,0.0042125,0.591812,0.760972,SIRA
44900.0,808.807,307.6935,185.7957,1.6561,0.79711,45784.0,239.0986,0.750079,0.980681,0.86251,0.777067,0.0068529,0.004138,0.603834,0.762055,SIRA
